http://www.flightglobal.com,200,"
	Aviation News | Aviation Industry &amp; Airline Statistics | flightglobal.com
",,,,
http://www.gtstelecom.com.br,301,GTS Network | Rede sem Fio (Wireless) | Telefonia VoIP | Vigilância IP | Cabeamento Estruturado | Colunas,,,,
http://www.itau.com.br,301,Banco Itaú - Feito Para Você,,,,
http://www.ivenda.com,301,ivenda.com: Importados,,,,
http://www.lojactis.com.br,301,HTTPError,,,,
http://www.microsoft.com,200,HTTPError,,,,
http://www.microsoft.com,200,HTTPError,,,,
http://www.microsoft.com,200,HTTPError,,,,
http://www.missingremote.com,200,Missing Remote | Your source for everything home theater &amp; HTPC related,,,,
http://www.mticom.com,301,MTICOM.COM Temporary Price List | Mticom.com,,,,
http://www.netwarefiles.com,301,Netwarefiles.com,,,,
http://www.rocairport.com,301,"MyMonroe. Opening Up Government. | Monroe County, NY",,,,
http://www.scribd.com,301,Scribd - Read Unlimited Books,,,,
http://www.senado.gov.br,200,Senado Federal - Brasil,,,,
http://www.sesconms.org.br,301,sesconms.org.br,,,,
http://www.submarino.com.br,200,HTTPError,,,,
http://www.submarino.com.br,200,HTTPError,,,,
http://www.submarino.com,301,HTTPError,,,,
http://www.thecodenet.com,301,HTTPError,,,,
http://www.theinquirer.net,200,"
        	
            THE INQUIRER - News, reviews and opinion for tech buffs
            
        ",,,,
http://www.univie.ac.at,200,Universität Wien,,,,
http://www.wheregotfree.com,301,HTTPError,,,,
http://go.microsoft.com,302,HTTPError,,,,
http://go.microsoft.com,302,HTTPError,,,,
http://go.microsoft.com,302,HTTPError,,,,
http://go.microsoft.com,302,HTTPError,,,,
http://go.microsoft.com,302,HTTPError,,,,
http://www.google.com.mx,200,Google,,,,
http://www.google.com,302,Google,,,,
http://www.google.com,302,Google,,,,
http://www.imagemrio.com.br,302,Unicode Error,,,,
http://www.kenwoodeurope.com,302,Home &bull; EU,,,,
http://www.microsoft.com,200,HTTPError,,,,
http://www.microsoft.com,200,HTTPError,,,,
http://www.trammellcrow.com,302,"
	
	Trammell Crow Company 

",,,,
http://support.galileo.com,302,Welcome to Travelport Support,,,,
http://translate.google.com,302,HTTPError,,,,
http://www.caixa.gov.br,302,HTTPError,,,,
http://www.damballa.com,301,HTTPError,,,,
http://www.eforcity.com,200,"Cell Phone Accessories, HDMI Cables, iPad Accessories, iPhone Charger, Tablet Accessories l eForCity",,,,
http://www.google.com.br,200,Google,,,,
http://www.google.com.br,200,Google,,,,
http://www.google.com,302,Google,,,,
http://www.google.com,302,Google,,,,
http://www.google.com,302,Google,,,,
http://www.google.com,302,Google,,,,
http://www.google.com,302,Google,,,,
http://www.google.com,302,Google,,,,
http://www.google.com,302,Google,,,,
http://www.google.com,302,Google,,,,
http://www.google.com,302,Google,,,,
http://www.google.com,302,Google,,,,
http://www.google.com,302,Google,,,,
http://www.google.com,302,Google,,,,
http://www.google.com,302,Google,,,,
http://www.google.com,302,Google,,,,
http://www.google.com,302,Google,,,,
http://www.google.com,302,Google,,,,
http://www.google.com,302,Google,,,,
http://www.lojadolar.com,302,HTTPError,,,,
http://www.pucrs.br,302,PUCRS - Pontifícia Universidade Católica do Rio Grande do Sul,,,,
https://www.futurecom.com.br,200,Unicode Error,,,,
http://www.uk.ikon.com,400,HTTPError,,,,
http://www.ondeestou.com.br,400,HTTPError,,,,
http://www.solutionsam.com,403,HTTPError,,,,
http://www.antennex.com,403,Navigate the Site,,,,
http://www.bjorn3d.com,200,HTTPError,,,,
http://www.cabosul.com.br,403,HTTPError,,,,
http://www.cabosul.com.br,403,HTTPError,,,,
http://www.cabosul.com.br,403,HTTPError,,,,
http://www.gsep.ene.unb.br,200,GSEP - Grupo de Sistemas Elétricos de Potência,,,,
http://www.novellshareware.com,403,"NovellShareware.com, the Internet resource for novell, linux, windows, mac software",,,,
http://www.orbitlingua.eu,403,HTTPError,,,,
http://www.pcalchemy.com,200,The HTPC Store: NOTICE,,,,
http://www.pluginformatica.com.br,403,HTTPError,,,,
http://www.smallnetbuilder.com,403,HTTPError,,,,
http://www.staples.com,403,HTTPError,,,,
http://www.telis.com.br,403,Telis Virtual,,,,
http://www.theglowlounge.com,403,The Glow Lounge,,,,
http://archive.avsforum.com,200,Attribute Error,,,,
http://archive2.avsforum.com,200,Attribute Error,,,,
http://archive2.avsforum.com,200,Attribute Error,,,,
http://archive2.avsforum.com,200,Attribute Error,,,,
http://archive2.avsforum.com,200,Attribute Error,,,,
http://archive2.avsforum.com,200,Attribute Error,,,,
http://archive2.avsforum.com,200,Attribute Error,,,,
http://archive2.avsforum.com,200,Attribute Error,,,,
http://archive2.avsforum.com,200,Attribute Error,,,,
http://gallery.avsforum.com,200,Attribute Error,,,,
http://mappe1.iol.it,200,Libero Donna,,,,
http://nees.umn.edu,200,NEES@Minnesota - MAST Laboratory,,,,
http://support.dell.com,200,"
    
    Support | Dell US
    



",,,,
http://support.dell.com,200,"
    
    Support | Dell US
    



",,,,
http://wordnet.princeton.edu,200,About WordNet - WordNet - About WordNet,,,,
http://www.amtron.com,200,"PCMCIA CardBus PC Card &amp; ExpressCard Readers / Drives, Adapters, Memory 
Cards, ExpressCard, CompactFlash, etc.",,,,
http://www.appliedtel.com,200,This Web site coming soon,,,,
http://www.comfortinn.com,200,HTTPError,,,,
http://www.computercomforts.com,200,"Computer Lab Furniture | Electronic Classroom Furniture
| Classroom Tables | Computer Comforts",,,,
http://www.hometoys.com,200,"AV &amp; Automation Stories, Videos, Articles, Interviews, Reviews &amp; News  | HomeToys",,,,
http://www.hometoys.com,200,"AV &amp; Automation Stories, Videos, Articles, Interviews, Reviews &amp; News  | HomeToys",,,,
http://www.microsoft.com,200,HTTPError,,,,
http://www.mj.gov.br,301,Ministério da Justiça,,,,
http://www.mj.gov.br,301,Ministério da Justiça,,,,
http://www.mj.gov.br,301,Ministério da Justiça,,,,
http://www.sealtelecom.com.br,301,Seal Telecom,,,,
http://www.shopanyamericanstore.com,200,Shop Any American Store is Now My American Shopper,,,,
http://www.siemens.com.br,301,Siemens Brasil,,,,
http://ezlearn.leviton.com,302,Welcome to ez-Learn : Log In,,,,
http://fmcpherson.weblogger.com,200,Index of /,,,,
http://gallery.avsforum.com,200,Attribute Error,,,,
http://global.shuttle.com,200,Shuttle Website,,,,
http://help.sap.com,200,Unicode Error,,,,
http://mappe1.iol.it,200,Libero Donna,,,,
http://office.microsoft.com,301,Microsoft Office | Melhor Pacote de Aplicativos Essenciais,,,,
http://palmtops.about.com,200,PDAs,,,,
http://ultimosegundo.ig.com.br,200,Unicode Error,,,,
http://voxilla.com,200,HTTPError,,,,
http://voxilla.com,200,HTTPError,,,,
http://web.infomoney.com.br,403,HTTPError,,,,
http://windows.about.com,200,"Get More From Windows 7, 8, and 8.1",,,,
http://www.10best.com,200,"Travel Guides: Vacation Planning Advice, Expert Travel and Traveler Reviews at 10Best.com",,,,
http://www.aicm.com.mx,200,HTTPError,,,,
http://www.ansa.com.br,200,Attribute Error,,,,
http://www.aulafacil.org,200,AulaFácil - Cursos Gratis On-line,,,,
http://www.builderonline.com,200," Builder Magazine: Home Building News, Home Planners, Home Design Ideas and Building Products for Home Builders | Builder Magazine",,,,
http://www.cbrichardellis.com.br,200,Attribute Error,,,,
http://www.certidoesexpress.com.br,200,Unicode Error,,,,
http://www.chaonosso.com.br,200,Unicode Error,,,,
http://www.cisco.com,200,"Cisco Systems, Inc",,,,
http://www.comitesspagna.info,200,"Comites Spagna, Comitato per gli Italiani all&#039;Estero",,,,
http://www.compaq.com.br,301,Home - Compaq,,,,
http://www.computerworld.com,200,"IT news, careers, business technology, reviews | Computerworld",,,,
http://www.computing.net,200,Computer Tech Support Forum - Windows - Linux - Mac - Computing.Net,,,,
http://www.cpqd.com.br,200,CPqD,,,,
http://www.demauroparavia.it,404,HTTPError,,,,
http://www.detrans.com.br,200,Unicode Error,,,,
http://www.dicasdebrasilia.com.br,302,Dicas de Políticas Públicas,,,,
http://www.digitro.com,302,Dígitro,,,,
http://www.dqindia.com,200,"DATAQUEST - The Bible of Indian IT (Information and Trends, Analysis, Research, News, People, Events)DATAQUEST | The Business of Infotech",,,,
http://www.educational.rai.it,302,"
	RAI CULTURA
",,,,
http://www.eltec.com.br,200,Eltec Livraria Técnica - Livraria Eltec | Livraria do profissional de Engenharia,,,,
http://www.euras.com,200,"Euras - TV, Video, Repair Tips: Manuals, Tech Tips database for Service Technicians and Engineers",,,,
http://www.exceltip.com,200,HTTPError,,,,
http://www.exceltip.com,200,HTTPError,,,,
http://www.filetransit.com,200,"FileTransit - Software Downloads, News, Reviews and More!",,,,
http://www.forbes.com,200,Information for the World's Business Leaders - Forbes.com,,,,
http://www.forbes.com,200,Information for the World's Business Leaders - Forbes.com,,,,
http://www.forumpcs.com.br,301,Unicode Error,,,,
http://www.freecom.com,200,Unicode Error,,,,
http://www.free-ebooks.net,200,"Free-eBooks.net | Download free Fiction, Health, Romance and many more ebooks",,,,
http://www.google.com,302,Google,,,,
http://www.grantthornton.com,200,"
	Grant Thornton - Grant Thornton
",,,,
http://www.guarulhos.sp.gov.br,200,Prefeitura de Guarulhos,,,,
http://www.guiabsb.com.br,200,Unicode Error,,,,
http://www.guiabsb.com.br,200,Unicode Error,,,,
http://www.hometech.com,200,Home Technology  &raquo; ,,,,
http://www.hometoys.com,200,"AV &amp; Automation Stories, Videos, Articles, Interviews, Reviews &amp; News  | HomeToys",,,,
http://www.hotukdeals.com,200,"HotUKDeals - Deals, Discounts &amp; Voucher Codes",,,,
http://www.hp-microsoft.com,404,HTTPError,,,,
http://www.htexpress.com.br,302,Home Theater Express - Edi&ccedil;&atilde;o 258,,,,
http://www.huawei.com,302,"
			 
				Huawei - Building A Better Connected World
			 
",,,,
http://www.hueber.de,200,Hueber - Freude an Sprachen,,,,
http://www.ic.gc.ca,302,Language selection - Industry Canada Main Site / Sélection de la langue - Site principal d'Industrie Canada,,,,
http://www.imss.gob.mx,200,Sitio Web del IMSS,,,,
http://www.incor.usp.br,200,Attribute Error,,,,
http://www.intellitech-intl.com,301,HTTPError,,,,
http://www.itworld.com,200,"IT news, careers, business technology, reviews | ITworld",,,,
http://www.jeffc.org,200,Jeffrey Carlyle - JeffCenter,,,,
http://www.jr.com,200,J&R; Express now at Century 21,,,,
http://www.jsr.com.br,200,Unicode Error,,,,
http://www.kitesurfmania.com.br,200,  KiteSurf Mania,,,,
http://www.klatu.net,302,Unable to respond to this request,,,,
http://www.kraycablinginc.com,200,"Kray Cabling, Inc.",,,,
http://www.laraeletro.com.br,302,Lara Tem - Tudo que você precisa.,,,,
http://www.lexmark.com,301,"Document Management, Print Management &amp; Business Solutions &#x7c; Lexmark United States",,,,
http://www.lookstoogoodtobetrue.com,200,"
	Looks Too Good To Be True
",,,,
http://www.mapower.com.tw,200,Unicode Error,,,,
http://www.mediaring.com,200,KSAFone,,,,
http://www.microsoft.com,200,HTTPError,,,,
http://www.miracula.com.br,200,Attribute Error,,,,
http://www.nei.com.br,200,NEI - Informa&#231;&#227;o 100% industrial,,,,
http://www.nei.com.br,200,NEI - Informa&#231;&#227;o 100% industrial,,,,
http://www.networkcomputing.com,200,"IT Infrastructure Advice, Discussion, &amp; Community - Network Computing",,,,
http://www.networkcomputing.com,200,"IT Infrastructure Advice, Discussion, &amp; Community - Network Computing",,,,
http://www.netzoomuniversal.com,200,Attribute Error,,,,
http://www.netzoomuniversal.com,200,Attribute Error,,,,
http://www.noli.com.br,200,Noli IT Solutions,,,,
http://www.nonliteral.com,200,HTTPError,,,,
http://www.noronhaadvogados.com.br,200,| Noronha Advogados |,,,,
http://www.notilog.com,302,PR Newswire - Iniciar Sesión,,,,
http://www.npsh.hu,200,Unicode Error,,,,
http://www.oi.com.br,301,Unicode Error,,,,
http://www.orsolutions.com,200,"Oscar Robertson Solutions, Document Management and Print Management",,,,
http://www.panasonic.com.br,301,Panasonic Brasil,,,,
http://www.pcreview.co.uk,200,PC Review - Computer News and Reviews,,,,
http://www.perfilisa.com.br,200,Perfilisa &middot; O perfil do encaixe perfeito,,,,
http://www.personnaliteitau.com.br,False,socket.gaierror,,,,
http://www.peterprovost.org,200,Peter Provost's Geek Noise,,,,
http://www.pimaco.com.br,200,"
	
    Pimaco - Tudo no seu lugar. Tudo do seu jeito.

",,,,
http://www.platinumtools.com,200,Platinum Tools&reg; | We Make Connections E-Z!,,,,
http://www.pmi.org,200,Unicode Error,,,,
http://www.pmisp.org.br,200,Unicode Error,,,,
http://www.poleoduto.com.br,200,Poleoduto,,,,
http://www.ps3blog.co.za,200,Parked by Texo Webhosting,,,,
http://www.queensberry.com.br,200,Queensberry Viagens,,,,
http://www.ritztours.com,200,"
	Europe Tours, Africa Tours, China Tours, Luxury Asia Travel Tours | All-Inclusive Vacation Packages | Ritz Tours
",,,,
http://www.sepomex.gob.mx,302,"
	
	Correos de México

",,,,
http://www.skynet.com.lb,200,"
	Welcome To Skynet Worldwide Express
",,,,
http://www.snd.com.br,200,"SND Distribui&#231;&#227;o - Distribuidora de Informatica, Revenda de Componentes Eletronicos, Notebooks, Games",,,,
http://www.speedywifi.com.br,500,HTTPError,,,,
http://www.techzoom.net,200,,,,,
http://www.thriftytours.co.nz,200,Thrifty New Zealand,,,,
http://www.travelerscheques.com.br,302,Attribute Error,,,,
http://www.travelhero.com,302,TravelHero,,,,
http://www.trueterm-mobile.com,200,Unicode Error,,,,
http://www.ttnworldwide.com,200,Travel and Tourism News Worldwide,,,,
http://www.tuttosullafinanza.com,200,"TuttoSullaFinanza | Mutuo Casa, Calcolo Rata e Calcolo prestito",,,,
http://www.tvmagazine.com.br,302,TV Magazine - Lugar de TV é Aqui,,,,
http://www.typicallyspanish.com,200,"News in Spain  - all the latest National Spanish &amp; Local News in English  - 
Spain Weather",,,,
http://www.unicomlink.com,200,UNICOM - A Network Systems Solution,,,,
http://www.valmig.com.br,200,"Valmig Telecom - El&eacute;trica, telefonia, inform&aacute;tica, rede, cftv, fechadura, interfonia, servi&ccedil;os, alarmes, cerca el&eacute;trica, c&acirc;meras, infra-estrutura, infra, racks, mini rack, PABX, ks, telecom, v&iacute;deo porteiro, espera telef&ocirc;nica, cabeamento, instala&ccedil;&atilde;o, manuten&ccedil;&atilde;o, servi&ccedil;os, programa&ccedil;&atilde;o, intelbr&aacute;s, centrais, central, tubula&ccedil;&otilde;es, call-center, central de choque",,,,
http://www.vancouver.wsu.edu,200,"Washington State University Vancouver - Vancouver, WA, USA",,,,
http://www.vatsim.com.br,302,VATSIM BRASIL,,,,
http://www.viajandoparaorlando.net,302,Viajando para Orlando - o seu guia informativo sobre Orlando - Fl&oacute;rida,,,,
http://www.videoscreencast.com,200,Video Production,,,,
http://www.vista4beginners.com,301,"Moniker - Domain Name Registration, Website Builder, New gTLDs, SSL, Hosting and More!",,,,
http://www.vizo.com.tw,200,Unicode Error,,,,
http://www2.gsu.edu,200,Welcome to Georgia State University,,,,
https://extranet.htamericas.com,200,"
	HTNow: HellermannTyton's Distributor Extranet
",,,,
https://www.ramada.com,200,HTTPError,,,,
http://www.amazon.com,405,"Amazon.com: Online Shopping for Electronics, Apparel, Computers, Books, DVDs &amp; more",,,,
http://www.suite101.com,200,Suite101 is gone,,,,
http://www.computing.net,200,Computer Tech Support Forum - Windows - Linux - Mac - Computing.Net,,,,
http://petranationaltrust.org,200,petranationaltrust.org,,,,
http://www.siemens.com.br,301,Siemens Brasil,,,,
http://help.sap.com,200,Unicode Error,,,,
http://help.sap.com,200,Unicode Error,,,,
http://www.wiley.com,302,"
Wiley: Home

   ",,,,
http://www.youritaly.it,500,HTTPError,,,,
http://www.thefind.com,503,HTTPError,,,,
http://www.vivo.com.br,302,Vivo,,,,
http://www.zackelectronics.com,200,Unicode Error,,,,
http://www.dealextreme.com,301,DealeXtreme - Cool Gadgets at the Right Price - DX Free Shipping Worldwide,,,,
http://www.dealextreme.com,301,DealeXtreme - Cool Gadgets at the Right Price - DX Free Shipping Worldwide,,,,
http://www.dealextreme.com,301,DealeXtreme - Cool Gadgets at the Right Price - DX Free Shipping Worldwide,,,,
http://www.support.xerox.com,301,Xerox Support and Drivers,,,,
https://www.quickbase.com,301,"Business Apps, Online Databases &amp;amp; Custom Software | Intuit QuickBase",,,,
https://cw.sdn.sap.com,301,Welcome | SCN,,,,
http://misco.co.uk,301,Unicode Error,,,,
http://shellrevealed.com,,socket.error ,,,,
http://vbscriptautomation.net,,socket.error ,,,,
http://www.acarsonline.co.uk,,socket.error ,,,,
http://www.hottelephone.com,,socket.error ,,,,
http://www.multiredes.com.br,,socket.error ,,,,
http://www.us.playstation.com,,socket.error ,,,,
http://www.us.playstation.com,,socket.error ,,,,
http://www.wiretracks.com,,socket.error ,,,,
https://ics.one.microsoft.com,,socket.error ,,,,
https://leitorweb.sodexho.com.br,,socket.error ,,,,
https://wwss2gpspro.zcce.compaq.com,,socket.error ,,,,
http://blog.ziffdavis.com,,socket.error ,,,,
http://blogs.news.sky.com,,socket.error ,,,,
http://clipping.planejamento.gov.br,,socket.error ,,,,
http://cssc.can.cpqomc.net,,socket.error ,,,,
http://cybrary.inet.cpqcorp.net,,socket.error ,,,,
http://dev.remotenetworktechnology.com,,socket.error ,,,,
http://expattalk.com,,socket.error ,,,,
http://helpdesk.altiris.com,,socket.error ,,,,
http://houston.indymedia.org,,socket.error ,,,,
http://omsunix.kao.cpqcorp.net,,socket.error ,,,,
http://teaching-2.cs.uml.edu,,socket.error ,,,,
http://vbscriptautomation.net,,socket.error ,,,,
http://vbscriptautomation.net,,socket.error ,,,,
http://vincaspro.cce.cpqcorp.net,,socket.error ,,,,
http://webventure.estadao.com.br,,socket.error ,,,,
http://webventure.estadao.com.br,,socket.error ,,,,
http://www.chateauelanatlanta.com,,socket.error ,,,,
http://www.discountcell.com,,socket.error ,,,,
http://www.discountcell.com,,socket.error ,,,,
http://www.ecookbooks.com,,socket.error ,,,,
http://www.javvin.com,,socket.error ,,,,
http://www.mcse.ms,,socket.error ,,,,
http://www.perfectnorth.com,,socket.error ,,,,
http://www.pricenetwork.ca,,socket.error ,,,,
http://www.themssforum.com,,socket.error ,,,,
http://www.themssforum.com,,socket.error ,,,,
http://www.themssforum.com,,socket.error ,,,,
http://www.wiki2buy.com.br,,socket.error ,,,,
http://www2.mre.gov.br,,socket.error ,,,,
http://www2.timsul.com.br,,socket.error ,,,,
https://bdc-courierex1.na.pg.com,,socket.error ,,,,
https://lists.aas.duke.edu,,socket.error ,,,,
https://wwss2gpspro.zcce.compaq.com,,socket.error ,,,,
http://arbavap001:81,False,socket.gaierror,,,,
http://benn600.no-ip.org,False,socket.gaierror,,,,
http://book.itzero.com,False,socket.gaierror,,,,
http://chitchat.at.infoseek.co.jp,False,socket.gaierror,,,,
http://go-maincntl001,False,socket.gaierror,,,,
http://go-pcfwpe,False,socket.gaierror,,,,
http://italiangenealogy.tardio.com,False,socket.gaierror,,,,
http://kadaitcha.cx,False,socket.gaierror,,,,
http://pp.uol.com.br,False,socket.gaierror,,,,
http://share.skype.com,False,socket.gaierror,,,,
http://td.miracula.com.br,False,socket.gaierror,,,,
http://track.airborne.com,False,socket.gaierror,,,,
http://web03.na.pg.com,False,socket.gaierror,,,,
http://www.brazil-yellow.com.br,False,socket.gaierror,,,,
http://www.clubetvd.com.br,False,socket.gaierror,,,,
http://www.ita.cta.br,False,socket.gaierror,,,,
http://www.italconsul.org.br,False,socket.gaierror,,,,
http://www.open-heart.net,False,socket.gaierror,,,,
http://www.votoil12giugno.it,False,socket.gaierror,,,,
http://www-amcs.shr.dec.com,False,socket.gaierror,,,,
https://bdc-intra452.na.pg.com,False,socket.gaierror,,,,
https://blov-notes002.la.pg.com:2381,False,socket.gaierror,,,,
https://dirtools.americas.cpqcorp.net,False,socket.gaierror,,,,
http://bigbenstore.com,False,socket.gaierror,,,,
http://home.att.net,False,socket.gaierror,,,,
http://maresias.ufla.br,False,socket.gaierror,,,,
http://netgrammar.altec.org,False,socket.gaierror,,,,
http://omacextd01.custom-edge.com,False,socket.gaierror,,,,
http://omacextd01.custom-edge.com,False,socket.gaierror,,,,
http://pctudev:2008,False,socket.gaierror,,,,
http://plm.wyeth.com.mx,False,socket.gaierror,,,,
http://searchsap.discussions.techtarget.com,False,socket.gaierror,,,,
http://sfews01,False,socket.gaierror,,,,
http://shop3.outpost.com,False,socket.gaierror,,,,
http://site.forceline.com.br,200,Attribute Error,,,,
http://star.com.jo,False,socket.gaierror,,,,
http://support.nortel.com,False,socket.gaierror,,,,
http://support.solarwinds.net,False,socket.gaierror,,,,
http://web03.na.pg.com,False,socket.gaierror,,,,
http://webinsider.uol.com.br,False,socket.gaierror,,,,
http://whs.pg.com,False,socket.gaierror,,,,
http://www.adminscripteditor.com,False,socket.gaierror,,,,
http://www.anbda.pop.com.br,False,socket.gaierror,,,,
http://www.blueraygames.com.br,False,socket.gaierror,,,,
http://www.cacapremios.com,False,socket.gaierror,,,,
http://www.caetesimoveis.com.br,False,socket.gaierror,,,,
http://www.centropel.com.br,False,socket.gaierror,,,,
http://www.certidoes-cartorio.com.br,False,socket.gaierror,,,,
http://www.citytelbra.com.br,False,socket.gaierror,,,,
http://www.concuri.org.br,False,socket.gaierror,,,,
http://www.electronics4pc.com,False,socket.gaierror,,,,
http://www.eletricamadeza.com.br,False,socket.gaierror,,,,
http://www.estoke.com.br,False,socket.gaierror,,,,
http://www.euseiescrever.com.br,False,socket.gaierror,,,,
http://www.familiabonella.com.br,False,socket.gaierror,,,,
http://www.gentree.org.br,False,socket.gaierror,,,,
http://www.harddriveinfo.com.br,False,socket.gaierror,,,,
http://www.hpsolutions.com.au,False,socket.gaierror,,,,
http://www.intercidadania.com.br,False,socket.gaierror,,,,
http://www.iseran.com,False,socket.gaierror,,,,
http://www.msi.com.tw,False,socket.gaierror,,,,
http://www.neticamall.com,False,socket.gaierror,,,,
http://www.netlegis.com.br,False,socket.gaierror,,,,
http://www.pc.ibm.com,False,socket.gaierror,,,,
http://www.phone4internet.com,False,socket.gaierror,,,,
http://www.realtime-windowsserver.com,False,socket.gaierror,,,,
http://www.thunder9500.com.br,False,socket.gaierror,,,,
http://www.ultratechnology.net,False,socket.gaierror,,,,
http://www.velocityscape.com,False,socket.gaierror,,,,
http://www.ventanapvc.com.br,False,socket.gaierror,,,,
http://www.videostarimport.com.br,False,socket.gaierror,,,,
http://www.votoil12giugno.it,False,socket.gaierror,,,,
http://www.wiitv.net.br,False,socket.gaierror,,,,
