http://www.uol.com.br,UOL - O melhor conteúdo
http://www.pg.com,
http://www.itau.com.br,Banco Itaú - Feito Para Você
http://www.globo.com,"globo.com - Absolutamente tudo sobre notícias, esportes e entretenimento"
